cohort_date,day_number,active_users,retention_rate
2020-10-01,31.0,4,0.16
2020-10-01,32.0,3,0.12
2020-10-01,33.0,5,0.2
2020-10-01,34.0,4,0.16
2020-10-01,35.0,7,0.28
2020-10-01,36.0,1,0.04
2020-10-01,37.0,4,0.16
2020-10-01,38.0,2,0.08
2020-10-01,39.0,1,0.04
2020-10-01,40.0,2,0.08
2020-10-01,41.0,4,0.16
2020-10-01,42.0,3,0.12
2020-10-01,43.0,1,0.04
2020-10-01,44.0,5,0.2
2020-10-01,45.0,2,0.08
2020-10-01,46.0,2,0.08
2020-10-01,47.0,2,0.08
2020-10-01,48.0,3,0.12
2020-10-01,49.0,1,0.04
2020-10-01,50.0,3,0.12
2020-10-01,51.0,1,0.04
2020-10-01,52.0,2,0.08
2020-10-01,53.0,4,0.16
2020-10-01,54.0,2,0.08
2020-10-01,57.0,1,0.04
2020-10-01,58.0,1,0.04
2020-10-01,59.0,1,0.04
2020-10-01,60.0,2,0.08
2020-10-01,61.0,2,0.08
2020-10-01,62.0,2,0.08
2020-10-01,63.0,3,0.12
2020-10-01,64.0,1,0.04
2020-10-01,66.0,1,0.04
2020-10-01,67.0,1,0.04
2020-10-01,68.0,3,0.12
2020-10-01,70.0,3,0.12
2020-10-01,71.0,1,0.04
2020-10-01,72.0,2,0.08
2020-10-01,73.0,2,0.08
2020-10-01,74.0,1,0.04
2020-10-01,75.0,3,0.12
2020-10-01,76.0,3,0.12
2020-10-01,77.0,2,0.08
2020-10-01,78.0,1,0.04
2020-10-01,79.0,1,0.04
2020-10-01,80.0,1,0.04
2020-10-01,81.0,1,0.04
2020-10-01,82.0,2,0.08
2020-10-01,85.0,1,0.04
2020-10-01,87.0,1,0.04
2020-10-01,89.0,2,0.08
2020-10-01,90.0,1,0.04
2020-10-01,91.0,1,0.04
2020-10-01,92.0,1,0.04
2020-10-01,95.0,1,0.04
2020-10-01,97.0,4,0.16
2020-10-01,98.0,2,0.08
2020-10-01,99.0,1,0.04
2020-10-01,103.0,2,0.08
2020-10-01,106.0,1,0.04
2020-10-01,108.0,3,0.12
2020-10-01,109.0,3,0.12
2020-10-01,111.0,3,0.12
2020-10-01,115.0,1,0.04
2020-10-01,116.0,1,0.04
2020-10-01,120.0,1,0.04
2020-10-01,121.0,1,0.04
2020-10-01,122.0,1,0.04
2020-10-01,124.0,2,0.08
2020-10-01,125.0,4,0.16
2020-10-01,126.0,1,0.04
2020-10-01,127.0,1,0.04
2020-10-01,129.0,1,0.04
2020-10-01,131.0,2,0.08
2020-10-01,133.0,1,0.04
2020-10-01,134.0,1,0.04
2020-10-01,136.0,2,0.08
2020-10-01,140.0,1,0.04
2020-10-01,142.0,2,0.08
2020-10-01,146.0,1,0.04
2020-10-01,147.0,1,0.04
2020-10-01,149.0,2,0.08
2020-10-02,0.0,2293,100.0
2020-10-02,1.0,68,2.97
2020-10-02,2.0,30,1.31
2020-10-02,3.0,44,1.92
2020-10-02,4.0,20,0.87
2020-10-02,5.0,16,0.7
2020-10-02,6.0,10,0.44
2020-10-02,7.0,11,0.48
2020-10-02,8.0,11,0.48
2020-10-02,9.0,8,0.35
2020-10-02,10.0,10,0.44
2020-10-02,11.0,9,0.39
2020-10-02,12.0,5,0.22
2020-10-02,13.0,4,0.17
2020-10-02,14.0,4,0.17
2020-10-02,15.0,6,0.26
2020-10-02,16.0,4,0.17
2020-10-02,17.0,6,0.26
2020-10-02,18.0,6,0.26
2020-10-02,19.0,5,0.22
2020-10-02,20.0,7,0.31
2020-10-02,21.0,4,0.17
2020-10-02,22.0,7,0.31
2020-10-02,23.0,3,0.13
2020-10-02,24.0,2,0.09
2020-10-02,25.0,4,0.17
2020-10-02,26.0,1,0.04
2020-10-02,27.0,2,0.09
2020-10-02,28.0,3,0.13
2020-10-02,29.0,2,0.09
2020-10-02,31.0,2,0.09
2020-10-02,32.0,8,0.35
2020-10-02,33.0,4,0.17
2020-10-02,34.0,1,0.04
2020-10-02,35.0,2,0.09
2020-10-02,36.0,2,0.09
2020-10-02,37.0,2,0.09
2020-10-02,38.0,2,0.09
2020-10-02,39.0,1,0.04
2020-10-02,40.0,3,0.13
2020-10-02,41.0,5,0.22
2020-10-02,42.0,3,0.13
2020-10-02,43.0,2,0.09
2020-10-02,44.0,1,0.04
2020-10-02,45.0,3,0.13
2020-10-02,46.0,2,0.09
2020-10-02,47.0,3,0.13
2020-10-02,48.0,3,0.13
2020-10-02,52.0,1,0.04
2020-10-02,53.0,1,0.04
2020-10-02,54.0,2,0.09
2020-10-02,55.0,3,0.13
2020-10-02,56.0,3,0.13
2020-10-02,57.0,3,0.13
2020-10-02,58.0,3,0.13
2020-10-02,59.0,3,0.13
2020-10-02,60.0,2,0.09
2020-10-02,61.0,1,0.04
2020-10-02,62.0,2,0.09
2020-10-02,63.0,1,0.04
2020-10-02,64.0,1,0.04
2020-10-02,65.0,1,0.04
2020-10-02,66.0,2,0.09
2020-10-02,67.0,2,0.09
2020-10-02,68.0,1,0.04
2020-10-02,69.0,1,0.04
2020-10-02,70.0,1,0.04
2020-10-02,72.0,2,0.09
2020-10-02,73.0,2,0.09
2020-10-02,74.0,1,0.04
2020-10-02,75.0,1,0.04
2020-10-02,76.0,2,0.09
2020-10-02,78.0,1,0.04
2020-10-02,79.0,1,0.04
2020-10-02,80.0,1,0.04
2020-10-02,81.0,2,0.09
2020-10-02,82.0,1,0.04
2020-10-02,84.0,1,0.04
2020-10-02,86.0,1,0.04
2020-10-02,87.0,1,0.04
2020-10-02,88.0,2,0.09
2020-10-02,90.0,1,0.04
2020-10-02,94.0,1,0.04
2020-10-02,97.0,1,0.04
2020-10-02,98.0,1,0.04
2020-10-02,99.0,1,0.04
2020-10-02,100.0,1,0.04
2020-10-02,102.0,1,0.04
2020-10-02,103.0,3,0.13
2020-10-02,104.0,2,0.09
2020-10-02,105.0,3,0.13
2020-10-02,106.0,1,0.04
2020-10-02,107.0,3,0.13
2020-10-02,108.0,1,0.04
2020-10-02,110.0,1,0.04
2020-10-02,111.0,2,0.09
2020-10-02,112.0,1,0.04
2020-10-02,113.0,1,0.04
2020-10-02,114.0,2,0.09
2020-10-02,115.0,2,0.09
2020-10-02,116.0,1,0.04
2020-10-02,117.0,1,0.04
2020-10-02,118.0,1,0.04
2020-10-02,119.0,2,0.09
2020-10-02,120.0,1,0.04
2020-10-02,121.0,1,0.04
2020-10-02,122.0,1,0.04
2020-10-02,124.0,1,0.04
2020-10-02,128.0,2,0.09
2020-10-02,129.0,1,0.04
2020-10-02,137.0,1,0.04
2020-10-02,142.0,1,0.04
2020-10-02,144.0,1,0.04
2020-10-02,147.0,1,0.04
2020-10-03,0.0,1968,100.0
2020-10-03,1.0,58,2.95
2020-10-03,2.0,25,1.27
2020-10-03,3.0,17,0.86
2020-10-03,4.0,18,0.91
2020-10-03,5.0,11,0.56
2020-10-03,6.0,9,0.46
2020-10-03,7.0,9,0.46
2020-10-03,8.0,6,0.3
2020-10-03,9.0,6,0.3
2020-10-03,10.0,1,0.05
2020-10-03,11.0,3,0.15
2020-10-03,12.0,4,0.2
2020-10-03,13.0,6,0.3
2020-10-03,14.0,1,0.05
2020-10-03,15.0,3,0.15
2020-10-03,16.0,3,0.15
2020-10-03,17.0,6,0.3
2020-10-03,18.0,1,0.05
2020-10-03,19.0,3,0.15
2020-10-03,20.0,6,0.3
2020-10-03,21.0,2,0.1
2020-10-03,22.0,1,0.05
2020-10-03,23.0,1,0.05
2020-10-03,25.0,1,0.05
2020-10-03,26.0,1,0.05
2020-10-03,27.0,4,0.2
2020-10-03,28.0,1,0.05
2020-10-03,29.0,3,0.15
2020-10-03,31.0,1,0.05
2020-10-03,32.0,3,0.15
2020-10-03,33.0,1,0.05
2020-10-03,35.0,1,0.05
2020-10-03,36.0,2,0.1
2020-10-03,38.0,2,0.1
2020-10-03,39.0,2,0.1
2020-10-03,40.0,3,0.15
2020-10-03,41.0,2,0.1
2020-10-03,43.0,2,0.1
2020-10-03,44.0,1,0.05
2020-10-03,46.0,2,0.1
2020-10-03,47.0,1,0.05
2020-10-03,48.0,1,0.05
2020-10-03,49.0,1,0.05
2020-10-03,51.0,1,0.05
2020-10-03,52.0,1,0.05
2020-10-03,53.0,1,0.05
2020-10-03,55.0,1,0.05
2020-10-03,56.0,2,0.1
2020-10-03,58.0,1,0.05
2020-10-03,60.0,1,0.05
2020-10-03,61.0,2,0.1
2020-10-03,65.0,1,0.05
2020-10-03,70.0,1,0.05
2020-10-03,75.0,1,0.05
2020-10-03,80.0,2,0.1
2020-10-03,83.0,1,0.05
2020-10-03,97.0,1,0.05
2020-10-03,101.0,1,0.05
2020-10-03,104.0,1,0.05
2020-10-03,105.0,2,0.1
2020-10-03,108.0,1,0.05
2020-10-03,123.0,1,0.05
2020-10-03,127.0,1,0.05
2020-10-03,130.0,1,0.05
2020-10-03,132.0,1,0.05
2020-10-03,133.0,1,0.05
2020-10-03,140.0,1,0.05
2020-10-04,0.0,2202,100.0
2020-10-04,1.0,63,2.86
2020-10-04,2.0,33,1.5
2020-10-04,3.0,17,0.77
2020-10-04,4.0,13,0.59
2020-10-04,5.0,10,0.45
2020-10-04,6.0,10,0.45
2020-10-04,7.0,13,0.59
2020-10-04,8.0,9,0.41
2020-10-04,9.0,9,0.41
2020-10-04,10.0,13,0.59
2020-10-04,11.0,12,0.54
2020-10-04,12.0,6,0.27
2020-10-04,13.0,7,0.32
2020-10-04,14.0,5,0.23
2020-10-04,15.0,6,0.27
2020-10-04,16.0,2,0.09
2020-10-04,17.0,4,0.18
2020-10-04,18.0,3,0.14
2020-10-04,19.0,3,0.14
2020-10-04,20.0,8,0.36
2020-10-04,21.0,4,0.18
2020-10-04,22.0,5,0.23
2020-10-04,23.0,2,0.09
2020-10-04,24.0,4,0.18
2020-10-04,25.0,4,0.18
2020-10-04,26.0,1,0.05
2020-10-04,27.0,4,0.18
2020-10-04,28.0,5,0.23
2020-10-04,29.0,2,0.09
2020-10-04,30.0,2,0.09
2020-10-04,31.0,5,0.23
2020-10-04,32.0,4,0.18
2020-10-04,33.0,1,0.05
2020-10-04,34.0,4,0.18
2020-10-04,35.0,3,0.14
2020-10-04,36.0,2,0.09
2020-10-04,37.0,4,0.18
2020-10-04,38.0,3,0.14
2020-10-04,39.0,2,0.09
2020-10-04,41.0,1,0.05
2020-10-04,42.0,4,0.18
2020-10-04,43.0,3,0.14
2020-10-04,44.0,3,0.14
2020-10-04,45.0,1,0.05
2020-10-04,47.0,1,0.05
2020-10-04,48.0,3,0.14
2020-10-04,49.0,1,0.05
2020-10-04,50.0,2,0.09
2020-10-04,52.0,2,0.09
2020-10-04,53.0,1,0.05
2020-10-04,55.0,1,0.05
2020-10-04,56.0,3,0.14
2020-10-04,60.0,1,0.05
2020-10-04,61.0,1,0.05
2020-10-04,62.0,1,0.05
2020-10-04,63.0,2,0.09
2020-10-04,64.0,1,0.05
2020-10-04,65.0,1,0.05
2020-10-04,68.0,1,0.05
2020-10-04,71.0,1,0.05
2020-10-04,73.0,1,0.05
2020-10-04,79.0,1,0.05
2020-10-04,97.0,1,0.05
2020-10-04,98.0,1,0.05
2020-10-04,100.0,1,0.05
2020-10-04,104.0,1,0.05
2020-10-04,119.0,1,0.05
2020-10-04,126.0,1,0.05
2020-10-04,129.0,1,0.05
2020-10-04,133.0,1,0.05
2020-10-04,142.0,1,0.05
2020-10-05,0.0,2565,100.0
2020-10-05,1.0,77,3.0
2020-10-05,2.0,41,1.6
2020-10-05,3.0,19,0.74
2020-10-05,4.0,16,0.62
2020-10-05,5.0,9,0.35
2020-10-05,6.0,12,0.47
2020-10-05,7.0,11,0.43
2020-10-05,8.0,8,0.31
2020-10-05,9.0,8,0.31
2020-10-05,10.0,13,0.51
2020-10-05,11.0,9,0.35
2020-10-05,12.0,10,0.39
2020-10-05,13.0,5,0.19
2020-10-05,14.0,5,0.19
2020-10-05,15.0,8,0.31
2020-10-05,16.0,5,0.19
2020-10-05,17.0,5,0.19
2020-10-05,18.0,3,0.12
2020-10-05,19.0,3,0.12
2020-10-05,20.0,3,0.12
2020-10-05,21.0,5,0.19
2020-10-05,22.0,6,0.23
2020-10-05,23.0,3,0.12
2020-10-05,24.0,5,0.19
2020-10-05,25.0,1,0.04
2020-10-05,27.0,1,0.04
2020-10-05,28.0,4,0.16
2020-10-05,29.0,4,0.16
2020-10-05,31.0,3,0.12
2020-10-05,32.0,2,0.08
2020-10-05,33.0,3,0.12
2020-10-05,35.0,1,0.04
2020-10-05,36.0,2,0.08
2020-10-05,37.0,5,0.19
2020-10-05,38.0,4,0.16
2020-10-05,39.0,3,0.12
2020-10-05,40.0,3,0.12
2020-10-05,41.0,1,0.04
2020-10-05,42.0,2,0.08
2020-10-05,43.0,1,0.04
2020-10-05,44.0,3,0.12
2020-10-05,45.0,2,0.08
2020-10-05,46.0,3,0.12
2020-10-05,47.0,1,0.04
2020-10-05,49.0,3,0.12
2020-10-05,50.0,2,0.08
2020-10-05,51.0,2,0.08
2020-10-05,52.0,1,0.04
2020-10-05,53.0,1,0.04
2020-10-05,54.0,2,0.08
2020-10-05,55.0,2,0.08
2020-10-05,56.0,2,0.08
2020-10-05,57.0,3,0.12
2020-10-05,59.0,2,0.08
2020-10-05,60.0,1,0.04
2020-10-05,63.0,2,0.08
2020-10-05,66.0,1,0.04
2020-10-05,67.0,2,0.08
2020-10-05,70.0,1,0.04
2020-10-05,71.0,2,0.08
2020-10-05,76.0,1,0.04
2020-10-05,78.0,1,0.04
2020-10-05,79.0,1,0.04
2020-10-05,92.0,3,0.12
2020-10-05,94.0,1,0.04
2020-10-05,98.0,1,0.04
2020-10-05,99.0,2,0.08
2020-10-05,100.0,1,0.04
2020-10-05,101.0,1,0.04
2020-10-05,102.0,1,0.04
2020-10-05,103.0,1,0.04
2020-10-05,105.0,1,0.04
2020-10-05,106.0,1,0.04
2020-10-05,107.0,1,0.04
2020-10-05,108.0,1,0.04
2020-10-05,109.0,1,0.04
2020-10-05,112.0,2,0.08
2020-10-05,114.0,1,0.04
2020-10-05,115.0,2,0.08
2020-10-05,116.0,1,0.04
2020-10-05,119.0,1,0.04
2020-10-05,120.0,1,0.04
2020-10-05,121.0,1,0.04
2020-10-05,122.0,1,0.04
2020-10-05,123.0,1,0.04
2020-10-05,126.0,2,0.08
2020-10-05,128.0,1,0.04
2020-10-05,129.0,1,0.04
2020-10-05,133.0,1,0.04
2020-10-05,134.0,1,0.04
2020-10-05,135.0,2,0.08
2020-10-05,136.0,1,0.04
2020-10-05,137.0,1,0.04
2020-10-05,139.0,1,0.04
2020-10-05,142.0,1,0.04
2020-10-05,143.0,1,0.04
2020-10-05,144.0,2,0.08
2020-10-05,145.0,1,0.04
2020-10-05,146.0,1,0.04
2020-10-06,0.0,2406,100.0
2020-10-06,1.0,77,3.2
2020-10-06,2.0,26,1.08
2020-10-06,3.0,16,0.67
2020-10-06,4.0,9,0.37
2020-10-06,5.0,17,0.71
2020-10-06,6.0,17,0.71
2020-10-06,7.0,13,0.54
2020-10-06,8.0,10,0.42
2020-10-06,9.0,13,0.54
2020-10-06,10.0,5,0.21
2020-10-06,11.0,6,0.25
2020-10-06,12.0,7,0.29
2020-10-06,13.0,12,0.5
2020-10-06,14.0,5,0.21
2020-10-06,15.0,3,0.12
2020-10-06,16.0,3,0.12
2020-10-06,17.0,4,0.17
2020-10-06,18.0,4,0.17
2020-10-06,19.0,5,0.21
2020-10-06,20.0,1,0.04
2020-10-06,21.0,4,0.17
2020-10-06,22.0,3,0.12
2020-10-06,23.0,8,0.33
2020-10-06,24.0,4,0.17
2020-10-06,25.0,2,0.08
2020-10-06,26.0,2,0.08
2020-10-06,27.0,2,0.08
2020-10-06,28.0,2,0.08
2020-10-06,29.0,2,0.08
2020-10-06,30.0,1,0.04
2020-10-06,31.0,2,0.08
2020-10-06,33.0,3,0.12
2020-10-06,34.0,4,0.17
2020-10-06,35.0,3,0.12
2020-10-06,36.0,1,0.04
2020-10-06,37.0,2,0.08
2020-10-06,38.0,5,0.21
2020-10-06,39.0,2,0.08
2020-10-06,40.0,1,0.04
2020-10-06,41.0,2,0.08
2020-10-06,42.0,1,0.04
2020-10-06,44.0,3,0.12
2020-10-06,46.0,2,0.08
2020-10-06,47.0,2,0.08
2020-10-06,49.0,1,0.04
2020-10-06,50.0,1,0.04
2020-10-06,51.0,1,0.04
2020-10-06,52.0,4,0.17
2020-10-06,53.0,2,0.08
2020-10-06,54.0,1,0.04
2020-10-06,56.0,2,0.08
2020-10-06,57.0,1,0.04
2020-10-06,59.0,2,0.08
2020-10-06,62.0,1,0.04
2020-10-06,64.0,3,0.12
2020-10-06,68.0,2,0.08
2020-10-06,74.0,2,0.08
2020-10-06,78.0,2,0.08
2020-10-06,80.0,1,0.04
2020-10-06,81.0,1,0.04
2020-10-06,82.0,1,0.04
2020-10-06,85.0,1,0.04
2020-10-06,93.0,1,0.04
2020-10-06,96.0,1,0.04
2020-10-06,101.0,2,0.08
2020-10-06,107.0,1,0.04
2020-10-06,108.0,1,0.04
2020-10-06,113.0,1,0.04
2020-10-06,114.0,1,0.04
2020-10-06,119.0,1,0.04
2020-10-06,128.0,1,0.04
2020-10-06,143.0,1,0.04
2020-10-07,0.0,2287,100.0
2020-10-07,1.0,68,2.97
2020-10-07,2.0,27,1.18
2020-10-07,3.0,15,0.66
2020-10-07,4.0,8,0.35
2020-10-07,5.0,8,0.35
2020-10-07,6.0,17,0.74
2020-10-07,7.0,9,0.39
2020-10-07,8.0,9,0.39
2020-10-07,9.0,8,0.35
2020-10-07,10.0,5,0.22
2020-10-07,11.0,5,0.22
2020-10-07,12.0,8,0.35
2020-10-07,13.0,2,0.09
2020-10-07,14.0,4,0.17
2020-10-07,15.0,9,0.39
2020-10-07,16.0,7,0.31
2020-10-07,17.0,3,0.13
2020-10-07,18.0,2,0.09
2020-10-07,19.0,4,0.17
2020-10-07,20.0,2,0.09
2020-10-07,21.0,3,0.13
2020-10-07,22.0,4,0.17
2020-10-07,23.0,3,0.13
2020-10-07,24.0,2,0.09
2020-10-07,25.0,2,0.09
2020-10-07,26.0,4,0.17
2020-10-07,27.0,2,0.09
2020-10-07,28.0,1,0.04
2020-10-07,29.0,5,0.22
2020-10-07,30.0,2,0.09
2020-10-07,31.0,2,0.09
2020-10-07,32.0,1,0.04
2020-10-07,33.0,5,0.22
2020-10-07,34.0,3,0.13
2020-10-07,35.0,5,0.22
2020-10-07,37.0,2,0.09
2020-10-07,38.0,2,0.09
2020-10-07,39.0,3,0.13
2020-10-07,40.0,2,0.09
2020-10-07,41.0,5,0.22
2020-10-07,42.0,2,0.09
2020-10-07,43.0,2,0.09
2020-10-07,44.0,3,0.13
2020-10-07,45.0,4,0.17
2020-10-07,46.0,1,0.04
2020-10-07,47.0,3,0.13
2020-10-07,48.0,1,0.04
2020-10-07,50.0,2,0.09
2020-10-07,51.0,1,0.04
2020-10-07,54.0,1,0.04
2020-10-07,59.0,2,0.09
2020-10-07,60.0,1,0.04
2020-10-07,61.0,1,0.04
2020-10-07,62.0,1,0.04
2020-10-07,65.0,1,0.04
2020-10-07,69.0,1,0.04
2020-10-07,71.0,1,0.04
2020-10-07,75.0,2,0.09
2020-10-07,76.0,2,0.09
2020-10-07,78.0,1,0.04
2020-10-07,81.0,1,0.04
2020-10-07,82.0,3,0.13
2020-10-07,83.0,1,0.04
2020-10-07,84.0,2,0.09
2020-10-07,89.0,1,0.04
2020-10-07,90.0,2,0.09
2020-10-07,93.0,1,0.04
2020-10-07,94.0,1,0.04
2020-10-07,97.0,1,0.04
2020-10-07,98.0,2,0.09
2020-10-07,99.0,3,0.13
2020-10-07,100.0,1,0.04
2020-10-07,104.0,1,0.04
2020-10-07,105.0,2,0.09
2020-10-07,106.0,2,0.09
2020-10-07,107.0,1,0.04
2020-10-07,109.0,1,0.04
2020-10-07,110.0,1,0.04
2020-10-07,112.0,1,0.04
2020-10-07,113.0,1,0.04
2020-10-07,115.0,1,0.04
2020-10-07,116.0,1,0.04
2020-10-07,117.0,3,0.13
2020-10-07,118.0,1,0.04
2020-10-07,119.0,1,0.04
2020-10-07,122.0,1,0.04
2020-10-07,127.0,1,0.04
2020-10-07,128.0,2,0.09
2020-10-07,135.0,2,0.09
2020-10-07,139.0,1,0.04
2020-10-07,141.0,1,0.04
2020-10-07,142.0,1,0.04
2020-10-08,0.0,2412,100.0
2020-10-08,1.0,68,2.82
2020-10-08,2.0,20,0.83
2020-10-08,3.0,23,0.95
2020-10-08,4.0,27,1.12
2020-10-08,5.0,13,0.54
2020-10-08,6.0,14,0.58
2020-10-08,7.0,9,0.37
2020-10-08,8.0,12,0.5
2020-10-08,9.0,1,0.04
2020-10-08,10.0,3,0.12
2020-10-08,11.0,12,0.5
2020-10-08,12.0,9,0.37
2020-10-08,13.0,6,0.25
2020-10-08,14.0,6,0.25
2020-10-08,15.0,1,0.04
2020-10-08,16.0,1,0.04
2020-10-08,17.0,6,0.25
2020-10-08,18.0,3,0.12
2020-10-08,19.0,4,0.17
2020-10-08,20.0,4,0.17
2020-10-08,21.0,6,0.25
2020-10-08,22.0,5,0.21
2020-10-08,23.0,4,0.17
2020-10-08,24.0,5,0.21
2020-10-08,25.0,2,0.08
2020-10-08,26.0,3,0.12
2020-10-08,27.0,5,0.21
2020-10-08,28.0,4,0.17
2020-10-08,29.0,3,0.12
2020-10-08,30.0,4,0.17
2020-10-08,31.0,2,0.08
2020-10-08,32.0,4,0.17
2020-10-08,33.0,3,0.12
2020-10-08,34.0,5,0.21
2020-10-08,35.0,6,0.25
2020-10-08,36.0,4,0.17
2020-10-08,37.0,1,0.04
2020-10-08,38.0,4,0.17
2020-10-08,39.0,4,0.17
2020-10-08,40.0,3,0.12
2020-10-08,41.0,3,0.12
2020-10-08,43.0,1,0.04
2020-10-08,44.0,1,0.04
2020-10-08,45.0,1,0.04
2020-10-08,46.0,2,0.08
2020-10-08,47.0,3,0.12
2020-10-08,49.0,1,0.04
2020-10-08,52.0,2,0.08
2020-10-08,53.0,1,0.04
2020-10-08,54.0,1,0.04
2020-10-08,55.0,2,0.08
2020-10-08,58.0,2,0.08
2020-10-08,59.0,1,0.04
2020-10-08,61.0,2,0.08
2020-10-08,62.0,1,0.04
2020-10-08,64.0,2,0.08
2020-10-08,66.0,1,0.04
2020-10-08,67.0,1,0.04
2020-10-08,68.0,1,0.04
2020-10-08,72.0,1,0.04
2020-10-08,74.0,2,0.08
2020-10-08,75.0,1,0.04
2020-10-08,76.0,3,0.12
2020-10-08,77.0,1,0.04
2020-10-08,79.0,2,0.08
2020-10-08,80.0,1,0.04
2020-10-08,86.0,1,0.04
2020-10-08,87.0,1,0.04
2020-10-08,90.0,1,0.04
2020-10-08,94.0,1,0.04
2020-10-08,95.0,2,0.08
2020-10-08,96.0,4,0.17
2020-10-08,97.0,2,0.08
2020-10-08,98.0,2,0.08
2020-10-08,99.0,1,0.04
2020-10-08,102.0,1,0.04
2020-10-08,103.0,2,0.08
2020-10-08,105.0,2,0.08
2020-10-08,109.0,2,0.08
2020-10-08,110.0,1,0.04
2020-10-08,112.0,1,0.04
2020-10-08,113.0,3,0.12
2020-10-08,115.0,2,0.08
2020-10-08,116.0,1,0.04
2020-10-08,118.0,4,0.17
2020-10-08,120.0,2,0.08
2020-10-08,121.0,1,0.04
2020-10-08,122.0,3,0.12
2020-10-08,123.0,1,0.04
2020-10-08,124.0,1,0.04
2020-10-08,125.0,1,0.04
2020-10-08,126.0,1,0.04
2020-10-08,128.0,1,0.04
2020-10-08,130.0,1,0.04
2020-10-08,131.0,1,0.04
2020-10-08,132.0,2,0.08
2020-10-08,133.0,1,0.04
2020-10-08,134.0,1,0.04
2020-10-08,135.0,1,0.04
2020-10-08,136.0,1,0.04
2020-10-08,138.0,1,0.04
2020-10-09,0.0,2181,100.0
2020-10-09,1.0,46,2.11
2020-10-09,2.0,14,0.64
2020-10-09,3.0,36,1.65
2020-10-09,4.0,13,0.6
2020-10-09,5.0,12,0.55
2020-10-09,6.0,12,0.55
2020-10-09,7.0,9,0.41
2020-10-09,8.0,6,0.28
2020-10-09,9.0,2,0.09
2020-10-09,10.0,3,0.14
2020-10-09,11.0,5,0.23
2020-10-09,12.0,10,0.46
2020-10-09,13.0,3,0.14
2020-10-09,14.0,3,0.14
2020-10-09,15.0,2,0.09
2020-10-09,16.0,3,0.14
2020-10-09,17.0,4,0.18
2020-10-09,18.0,3,0.14
2020-10-09,19.0,5,0.23
2020-10-09,20.0,3,0.14
2020-10-09,21.0,4,0.18
2020-10-09,22.0,2,0.09
2020-10-09,23.0,6,0.28
2020-10-09,24.0,7,0.32
2020-10-09,25.0,4,0.18
2020-10-09,26.0,5,0.23
2020-10-09,27.0,3,0.14
2020-10-09,28.0,3,0.14
2020-10-09,29.0,1,0.05
2020-10-09,30.0,3,0.14
2020-10-09,31.0,4,0.18
2020-10-09,32.0,3,0.14
2020-10-09,33.0,1,0.05
2020-10-09,34.0,2,0.09
2020-10-09,36.0,5,0.23
2020-10-09,37.0,2,0.09
2020-10-09,38.0,3,0.14
2020-10-09,39.0,3,0.14
2020-10-09,40.0,4,0.18
2020-10-09,41.0,1,0.05
2020-10-09,42.0,5,0.23
2020-10-09,44.0,1,0.05
2020-10-09,45.0,4,0.18
2020-10-09,46.0,2,0.09
2020-10-09,47.0,1,0.05
2020-10-09,48.0,2,0.09
2020-10-09,49.0,4,0.18
2020-10-09,51.0,2,0.09
2020-10-09,53.0,3,0.14
2020-10-09,54.0,2,0.09
2020-10-09,56.0,3,0.14
2020-10-09,59.0,2,0.09
2020-10-09,60.0,2,0.09
2020-10-09,61.0,1,0.05
2020-10-09,63.0,3,0.14
2020-10-09,64.0,1,0.05
2020-10-09,66.0,1,0.05
2020-10-09,67.0,1,0.05
2020-10-09,70.0,1,0.05
2020-10-09,71.0,3,0.14
2020-10-09,72.0,2,0.09
2020-10-09,73.0,1,0.05
2020-10-09,74.0,1,0.05
2020-10-09,75.0,2,0.09
2020-10-09,76.0,1,0.05
2020-10-09,77.0,1,0.05
2020-10-09,78.0,1,0.05
2020-10-09,80.0,1,0.05
2020-10-09,81.0,1,0.05
2020-10-09,84.0,1,0.05
2020-10-09,88.0,1,0.05
2020-10-09,89.0,1,0.05
2020-10-09,90.0,1,0.05
2020-10-09,91.0,1,0.05
2020-10-09,92.0,1,0.05
2020-10-09,93.0,1,0.05
2020-10-09,96.0,1,0.05
2020-10-09,100.0,2,0.09
2020-10-09,101.0,1,0.05
2020-10-09,108.0,2,0.09
2020-10-09,109.0,2,0.09
2020-10-09,110.0,1,0.05
2020-10-09,112.0,1,0.05
2020-10-09,115.0,2,0.09
2020-10-09,117.0,1,0.05
2020-10-09,127.0,1,0.05
2020-10-09,131.0,2,0.09
2020-10-09,132.0,1,0.05
2020-10-09,138.0,1,0.05
2020-10-10,0.0,1910,100.0
2020-10-10,1.0,45,2.36
2020-10-10,2.0,19,0.99
2020-10-10,3.0,16,0.84
2020-10-10,4.0,10,0.52
2020-10-10,5.0,12,0.63
2020-10-10,6.0,10,0.52
2020-10-10,7.0,7,0.37
2020-10-10,8.0,7,0.37
2020-10-10,9.0,2,0.1
2020-10-10,10.0,7,0.37
2020-10-10,11.0,7,0.37
2020-10-10,12.0,2,0.1
2020-10-10,13.0,2,0.1
2020-10-10,14.0,4,0.21
2020-10-10,15.0,5,0.26
2020-10-10,16.0,2,0.1
2020-10-10,17.0,5,0.26
2020-10-10,18.0,2,0.1
2020-10-10,19.0,4,0.21
2020-10-10,20.0,1,0.05
2020-10-10,21.0,5,0.26
2020-10-10,22.0,3,0.16
2020-10-10,23.0,1,0.05
2020-10-10,24.0,2,0.1
2020-10-10,26.0,2,0.1
2020-10-10,27.0,3,0.16
